id,name,set,setId,date,circulation
9cf44355-e828-4228-b204-7a4f0484df4a,DeMar DeRozan,Holo MMXX,814c5183-596f-41d7-9135-c6b29faa9c6d,2020-01-12T23:00:00Z,50
9cf44355-e828-4228-b204-7a4f0484df4a,DeMar DeRozan,Throwdowns,2dbc545a-25a5-4208-8e89-bbb6c3e3a364,2020-01-12T23:00:00Z,150
a66e911f-9fd3-42f9-ac7c-c4fa9396f194,Anthony Davis,The Finals,2ab08547-9f62-4ff4-aff9-1bdc0de8fa3e,2020-10-01T01:00:00Z,750
64fb404b-9e7b-4044-9b95-1a0e5028d965,Khris Middleton,With the Strip,4e166b27-3099-44c3-9de3-cac2b9751692,2020-02-11T01:00:00Z,499
90039c38-bba5-415e-9a75-645587e689d9,Bam Adebayo,First Round,d2378dc1-1168-410b-893d-e084170a402e,2020-08-18T20:00:00Z,200
67319ec3-e326-4529-b452-cc79b1d2bd65,Bam Adebayo,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2019-10-29T23:30:00Z,299
8235d2a8-9257-475a-8cf2-5cb79768d14a,Andre Iguodala,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2020-02-10T02:00:00Z,1357
8235d2a8-9257-475a-8cf2-5cb79768d14a,Andre Iguodala,With the Strip,4e166b27-3099-44c3-9de3-cac2b9751692,2020-02-10T02:00:00Z,499
e4116a74-4685-4123-a194-fa595cd4a078,Bam Adebayo,The Finals,2ab08547-9f62-4ff4-aff9-1bdc0de8fa3e,2020-10-07T01:00:00Z,750
3fc1c62e-10c1-49ff-9537-abfcc1e8f7e7,Bam Adebayo,Eastern Conference Finals,9c8202c7-698b-4f44-b029-b70ddc49e9dc,2020-09-27T23:30:00Z,999
8235d2a8-9257-475a-8cf2-5cb79768d14a,Andre Iguodala,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-02-10T02:00:00Z,299
59c27a62-5054-4ff7-bfd9-2044dcbfe4a7,Bradley Beal,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-02-08T00:00:00Z,299
d1d164eb-4cd7-4944-8df3-d250c0de2d9c,Andre Iguodala,So Fresh,5f85e04f-798f-434c-89d4-2b0a575bd652,2020-08-04T22:30:00Z,250
d1d164eb-4cd7-4944-8df3-d250c0de2d9c,Andre Iguodala,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2020-08-04T22:30:00Z,1000
ac9314ad-32af-4e83-899a-a347faa00385,Harry Giles,Got Game,dd7c595c-5a1b-4f43-8493-db0a2bbcc5aa,2020-03-04T03:00:00Z,1000
6ea9985c-06b8-4464-a131-6194cfde01ba,James Harden,Holo MMXX,814c5183-596f-41d7-9135-c6b29faa9c6d,2020-02-05T01:00:00Z,50
64ef4a70-2690-4f10-a660-7afb0786af61,Andre Drummond,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2020-02-10T00:30:00Z,1254
08d16f79-a996-435e-afc2-0a819fe12594,James Harden,From the Top,a494c64e-9e93-418c-8934-f331ee47a39b,2020-01-11T22:00:00Z,59
6ea9985c-06b8-4464-a131-6194cfde01ba,James Harden,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-02-05T01:00:00Z,150
64ef4a70-2690-4f10-a660-7afb0786af61,Andre Drummond,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-02-10T00:30:00Z,299
16dddb6c-f287-4b1d-ab1c-9572087ccb4b,Andre Drummond,Hometown Showdown: Cali vs. NY,a3a4f935-4d05-4166-b8c4-ce8e52eb3ca3,2020-02-13T00:00:00Z,1000
922c0250-f760-4e51-8f97-01fb2c32a769,James Harden,Run It Back,827f9328-03aa-4cb5-97cd-7b5f2c2386fd,2014-02-13T01:00:00Z,275
63387e74-299e-4bf3-9811-4e94716dc206,Al Horford,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2019-12-03T00:00:00Z,1434
07e794fc-57de-4570-830a-63d897a928dc,Al Horford,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2020-08-23T17:00:00Z,2849
5d195b74-fbfd-4041-be0a-16185ce703f0,Jayson Tatum,Lace 'Em Up,3a0ae6ce-f22e-4d98-b1fe-906f859df983,2020-08-19T22:30:00Z,46
afe889a6-f320-49af-bdde-db9fa2b73255,Alex Caruso,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2020-02-26T03:00:00Z,1530
23a02d08-9f0e-48f8-9f8d-b5f90e1ce1d0,Jayson Tatum,Conference Semifinals,feead270-621c-4cde-baac-2f6834e9e594,2020-09-12T01:00:00Z,275
abd4da56-b32e-4b41-baac-728a147a6e73,Jayson Tatum,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2019-11-21T03:00:00Z,299
50fde806-fe34-4a47-b48e-7c5b3dbcff4e,Steven Adams,Holo MMXX,814c5183-596f-41d7-9135-c6b29faa9c6d,2019-12-07T01:00:00Z,50
d4b96413-7101-4a17-b243-c1b18865b149,Steven Adams,Run It Back,827f9328-03aa-4cb5-97cd-7b5f2c2386fd,2014-05-04T00:00:00Z,275
74c91a64-64c8-43ee-b179-268213afbf63,Giannis Antetokounmpo,First Round,d2378dc1-1168-410b-893d-e084170a402e,2020-08-20T22:00:00Z,200
07aa5576-e210-4ec2-81a0-c7405e65a4de,Kevin Huerter,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-01-09T00:30:00Z,299
c0fa2c26-fce9-46f0-8b68-c36dc6e762c6,Jamal Murray,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2019-12-28T22:00:00Z,1431
d2c2bfff-a7f4-487b-9f3e-9eb175d27b0e,Jamal Murray,Conference Semifinals,feead270-621c-4cde-baac-2f6834e9e594,2020-09-13T17:00:00Z,275
c0fa2c26-fce9-46f0-8b68-c36dc6e762c6,Jamal Murray,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2019-12-28T22:00:00Z,299
bea7b634-2aa5-4e42-a584-682c47488fcc,Pascal Siakam,Denied!,a156f083-e902-49d3-a113-bd61702c336a,2019-11-11T02:30:00Z,250
bea7b634-2aa5-4e42-a584-682c47488fcc,Pascal Siakam,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2019-11-11T02:30:00Z,299
99bd66dc-3ea3-4333-8fb3-b46c24b688e1,Chris Paul,Cosmic,c561f66b-5bd8-451c-8686-156073c3fb69,2020-01-10T02:30:00Z,49
509e65a9-b83c-4b36-82a3-d8771814f1ea,Patrick Beverley,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-02-04T03:30:00Z,299
64c5104d-9bac-4e88-8554-c78e5ff23c76,JaVale McGee,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2020-01-16T03:30:00Z,3339
1849a19b-3e89-4c99-bce2-c404df45e1bc,Ky Bowman,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2020-01-09T03:00:00Z,3340
c8668e7c-ec46-435c-b4ad-dfeeca16e7c4,Anthony Davis,Western Conference Finals,d4712d31-9030-40de-b1a6-1fb9964348f3,2020-09-20T23:30:00Z,270
9efe1583-9c4f-4351-aef3-4794e7c3ae29,Torrey Craig,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2019-10-26T01:00:00Z,3340
50fde806-fe34-4a47-b48e-7c5b3dbcff4e,Steven Adams,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2019-12-07T01:00:00Z,3346
1fc9b2f1-d444-4645-a12a-7d0500214fa2,Trevor Ariza,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2020-01-27T02:00:00Z,3345
750ca511-3ee7-4c7f-bba8-ebaa997fe991,Spencer Dinwiddie,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2019-11-26T00:00:00Z,1254
3ac7ba42-2ee7-4093-973a-37ffc8ea22b2,Tyler Herro,Eastern Conference Finals,9c8202c7-698b-4f44-b029-b70ddc49e9dc,2020-09-24T00:30:00Z,151
455cf49f-bc4f-48a0-97b1-c0a7e82559c6,Ben Simmons,So Fresh,5f85e04f-798f-434c-89d4-2b0a575bd652,2020-08-04T00:00:00Z,250
93e0f73a-69e7-4e58-ba89-7345a60f5a47,Joel Embiid,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2019-10-28T23:30:00Z,2987
d41d9323-aab7-47d3-83ea-4871fcc72bb9,Kyle Lowry,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-01-18T00:00:00Z,299
37edf037-8f27-4b82-92db-b6e2db4d3bb0,Marcus Smart,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2019-11-21T03:00:00Z,1527
10db33f6-f9dc-4571-86db-c49a6b33a863,Khris Middleton,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2020-01-29T01:00:00Z,1000
cf256a06-baae-4b24-8b06-f441cb0a1821,OG Anunoby,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2019-10-27T00:00:00Z,1358
ba1502dd-34ae-4712-b84e-5252e46d8ee3,Kendrick Nunn,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2019-12-14T00:00:00Z,2241
e11073b8-60c0-45bc-9bbd-680842630ffa,Lou Williams,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-01-05T20:30:00Z,299
7baad966-60e3-4a48-bb85-954375c560e1,Langston Galloway,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2019-12-17T00:00:00Z,2981
f7e408b6-e70e-4bcf-98d1-faab9f99242d,Montrezl Harrell,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2020-02-14T01:00:00Z,3340
ce4f23f1-0159-410c-a562-74e10417d745,Domantas Sabonis,Holo MMXX,814c5183-596f-41d7-9135-c6b29faa9c6d,2019-12-31T20:00:00Z,50
1f4f3224-d9b9-4bcf-b99e-da10ca8b9eb8,Seth Curry,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2019-12-27T01:00:00Z,299
1aa21741-e484-4a51-9ea1-fc362e96c77f,Josh Richardson,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2020-02-08T00:00:00Z,3345
621c2ac0-a968-40a8-8736-89e340f4b58c,Rajon Rondo,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2020-09-25T01:00:00Z,2077
4a5c6bf5-76af-4f35-8db8-204c5039443d,Buddy Hield,Cosmic,c561f66b-5bd8-451c-8686-156073c3fb69,2019-12-14T03:00:00Z,49
60695463-d3b5-481b-a214-4a81707523be,Reggie Bullock,Cosmic,c561f66b-5bd8-451c-8686-156073c3fb69,2020-01-08T03:30:00Z,49
32d29dc7-8386-444a-9984-cd035134fa6d,Josh Jackson,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2020-03-11T00:00:00Z,2486
ecac4cfb-38ad-4911-8e2d-1018fe603d6e,Victor Oladipo,Cosmic,c561f66b-5bd8-451c-8686-156073c3fb69,2020-01-30T00:00:00Z,49
621c2ac0-a968-40a8-8736-89e340f4b58c,Rajon Rondo,Western Conference Finals,d4712d31-9030-40de-b1a6-1fb9964348f3,2020-09-25T01:00:00Z,999
45c2c7f0-c0f1-4ab8-8d5c-b836dfce41a5,Aaron Gordon,Cosmic,c561f66b-5bd8-451c-8686-156073c3fb69,2020-01-16T03:30:00Z,49
6aaed757-2d22-44c7-8f64-e7a46ca0c13e,Bojan Bogdanović,Cosmic,c561f66b-5bd8-451c-8686-156073c3fb69,2020-02-10T00:00:00Z,49
45c2c7f0-c0f1-4ab8-8d5c-b836dfce41a5,Aaron Gordon,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-01-16T03:30:00Z,299
6962e8b9-2354-499b-be6e-381e9afc5689,Rudy Gobert,Season Tip-off,737f9997-8817-4a74-9c13-88b99c37d118,2020-12-24T03:00:00Z,350
70b1a644-e90d-484c-90d2-4b529c2dd1e1,Jerami Grant,Western Conference Finals,d4712d31-9030-40de-b1a6-1fb9964348f3,2020-09-25T01:00:00Z,999
e15528e5-b991-4cae-a21d-3d04b0609e8d,Dennis Schröder,Run It Back,827f9328-03aa-4cb5-97cd-7b5f2c2386fd,2014-04-02T23:30:00Z,275
819762b5-ca6c-4a5c-83d5-e60a30322e52,Kawhi Leonard,Cosmic,c561f66b-5bd8-451c-8686-156073c3fb69,2019-11-21T03:00:00Z,49
ecac4cfb-38ad-4911-8e2d-1018fe603d6e,Victor Oladipo,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-01-30T00:00:00Z,299
cf03d282-a6df-4e10-8b0d-4025be9400bb,Zach LaVine,Metallic Gold LE,33a4a3a3-a32c-4925-a4e8-7d24e56b105e,2020-12-28T01:00:00Z,499
03f80578-485e-48c2-982c-fc201f434791,Markelle Fultz,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2019-12-21T03:00:00Z,2986
f04f886b-d548-4c96-b561-4ceda0357e46,Damian Lillard,Base Set,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,2020-12-29T03:00:00Z,4000
3427155d-dafa-45ec-bf71-ac19b4ab15ab,Giannis Antetokounmpo,Throwdowns,2dbc545a-25a5-4208-8e89-bbb6c3e3a364,2020-03-01T18:00:00Z,275
9939a2dc-7c95-4c02-b747-9fee26c9d040,Zach LaVine,For the Win,252e83ac-b3a4-407e-82d2-138beb60b5b9,2019-11-24T00:00:00Z,199
f0446f3d-2b4f-4626-a8c9-8ce9d0ff8cd1,Tomáš Satoranský,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2019-11-24T00:00:00Z,299
1d4ac8c2-649f-4e34-b8cf-bc6837db09b2,Jamal Murray,First Round,d2378dc1-1168-410b-893d-e084170a402e,2020-08-31T00:30:00Z,200
a7dfd16d-3674-4f88-9500-600dabfca6bb,Giannis Antetokounmpo,From the Top,a494c64e-9e93-418c-8934-f331ee47a39b,2020-01-15T01:00:00Z,59
e1acc264-12fa-47d5-aa6f-291e53158cd0,Bol Bol,Rookie Debut,18b2d80e-d38d-4678-9b7f-c2bfb223259e,2020-08-07T00:00:00Z,250
0a35b9f9-aecb-410c-a88c-8d9a2a46fe95,Caris LeVert,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2019-11-01T23:00:00Z,299
39bdc36b-fdc9-4dae-8163-f04c17c62c7d,Chauncey Billups,Run It Back,827f9328-03aa-4cb5-97cd-7b5f2c2386fd,2013-12-15T23:00:00Z,275
2e21d0e2-5a39-41b2-88e9-7cd19504394f,Jalen Brunson,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2019-12-07T19:00:00Z,299
96036142-7feb-45ab-b6af-6dda0b6264e9,T.J. Warren,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-02-22T00:30:00Z,299
e77e11f0-0308-4779-b0b0-1ee62e4a3304,Mike Conley,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2019-11-12T03:30:00Z,299
5ae6891f-45a4-4ea6-9364-c92cb29a3275,Markieff Morris,The Finals,2ab08547-9f62-4ff4-aff9-1bdc0de8fa3e,2020-10-04T23:30:00Z,750
768166e3-f4bb-4395-9b48-4c545aebc95c,LeBron James,Throwdowns,2dbc545a-25a5-4208-8e89-bbb6c3e3a364,2020-02-07T03:30:00Z,275
84da01bc-2df9-43e5-90d4-0e7764361f1a,Thaddeus Young,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-01-11T01:00:00Z,299
37eb7d21-30ea-46f6-bae3-ab7ba0de8798,Eric Bledsoe,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2019-11-07T03:00:00Z,299
d6cfa9e3-545e-40b9-85db-3d004903e722,Jarrett Culver,Base Set,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,2020-12-28T03:00:00Z,4000
6c806ca9-c147-43b1-b1da-dd9de23b043b,LeBron James,Conference Semifinals,feead270-621c-4cde-baac-2f6834e9e594,2020-09-05T01:00:00Z,275
856f785c-14cb-4c29-8d77-9d0c210ab700,Mitchell Robinson,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2019-12-27T00:30:00Z,299
ea0002b5-de33-4e3f-9b4b-7ababd3feb0c,Ja Morant,With the Strip,4e166b27-3099-44c3-9de3-cac2b9751692,2020-01-08T01:00:00Z,150
9add876a-b8f3-477c-a800-46ae136da628,Jaren Jackson Jr.,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2019-11-09T00:00:00Z,299
46b46192-21f7-4b69-bf9c-b70eec06f83d,Giannis Antetokounmpo,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2019-11-17T00:00:00Z,299
abecc8f2-2ece-44ba-9fb6-527b5e5189bc,Kawhi Leonard,Conference Semifinals,feead270-621c-4cde-baac-2f6834e9e594,2020-09-08T01:00:00Z,275
46b46192-21f7-4b69-bf9c-b70eec06f83d,Giannis Antetokounmpo,Holo MMXX,814c5183-596f-41d7-9135-c6b29faa9c6d,2019-11-17T00:00:00Z,50
46b46192-21f7-4b69-bf9c-b70eec06f83d,Giannis Antetokounmpo,Cosmic,c561f66b-5bd8-451c-8686-156073c3fb69,2019-11-17T00:00:00Z,49
23375a95-1e20-4f8b-a463-efebd705dbc3,Brook Lopez,Run It Back,827f9328-03aa-4cb5-97cd-7b5f2c2386fd,2013-12-13T01:00:00Z,275
1882fa1d-a9f3-4ac5-99c9-b03480afe87e,Marcus Morris,Lace 'Em Up,3a0ae6ce-f22e-4d98-b1fe-906f859df983,2020-02-10T00:30:00Z,75
819762b5-ca6c-4a5c-83d5-e60a30322e52,Kawhi Leonard,Holo MMXX,814c5183-596f-41d7-9135-c6b29faa9c6d,2019-11-21T03:00:00Z,50
664244ee-02ae-46a9-9198-74de10e550d1,Luka Dončić,First Round,d2378dc1-1168-410b-893d-e084170a402e,2020-08-23T19:30:00Z,200
2d19469f-7b16-4f1d-b604-490562dab3fc,Moritz Wagner,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2019-11-05T00:00:00Z,299
f552b506-b41d-4e7c-ac5a-59427f9e96e6,Steph Curry,From the Top,a494c64e-9e93-418c-8934-f331ee47a39b,2020-03-06T03:30:00Z,59
64c5104d-9bac-4e88-8554-c78e5ff23c76,JaVale McGee,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-01-16T03:30:00Z,299
695bb22d-08cf-4457-b00c-5e6ceec69fcd,Zion Williamson,So Fresh,5f85e04f-798f-434c-89d4-2b0a575bd652,2020-07-30T22:30:00Z,250
e48cf01d-0343-48fd-a4ae-c789633cba11,Ja Morant,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2019-12-12T02:00:00Z,299
1849a19b-3e89-4c99-bce2-c404df45e1bc,Ky Bowman,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-01-09T03:00:00Z,299
7bef1e66-57bd-4512-9434-73a4ad2e5f99,Kentavious Caldwell-Pope,Run It Back,827f9328-03aa-4cb5-97cd-7b5f2c2386fd,2014-04-17T00:00:00Z,275
e48cf01d-0343-48fd-a4ae-c789633cba11,Ja Morant,Cosmic,c561f66b-5bd8-451c-8686-156073c3fb69,2019-12-12T02:00:00Z,49
0654fda1-2cee-4b21-93b2-4d914b30524e,DeMarcus Cousins,Run It Back,827f9328-03aa-4cb5-97cd-7b5f2c2386fd,2013-11-23T20:30:00Z,275
ed7f7aa7-eafa-4a4f-ad65-190127940941,Zion Williamson,Lace 'Em Up,3a0ae6ce-f22e-4d98-b1fe-906f859df983,2020-08-09T19:00:00Z,75
569c1a7c-13cb-4ead-9dfd-0c7a02b67920,Jrue Holiday,Run It Back,827f9328-03aa-4cb5-97cd-7b5f2c2386fd,2013-12-03T01:00:00Z,275
459a666a-84a8-459c-b9e7-30772aae4b66,Derrick Jones Jr.,Base Set,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,2020-12-27T03:00:00Z,4000
7ed01d5c-ed27-4b1c-a55b-706c5a07a6df,Nikola Jokić,Base Set,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,2020-12-26T03:30:00Z,4000
d72c457c-0b5b-496c-b0b8-2fdcb12f4251,Zion Williamson,Base Set,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,2020-12-28T00:00:00Z,4000
42cd9426-1f34-4d3f-a393-c70ba09a74eb,Alec Burks,Base Set,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,2020-12-28T00:30:00Z,4000
fa45d784-165c-4424-8263-603aacb330a8,Josh Green,Base Set,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,2020-12-27T20:30:00Z,4000
be01f3d8-3364-413e-b18f-43f93021362c,Jimmy Butler,Base Set,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,2020-12-25T17:00:00Z,4000
d41d9323-aab7-47d3-83ea-4871fcc72bb9,Kyle Lowry,Holo MMXX,814c5183-596f-41d7-9135-c6b29faa9c6d,2020-01-18T00:00:00Z,50
f32deb18-b2ff-4191-b1b7-904a86eaed0e,Serge Ibaka,Lace 'Em Up,3a0ae6ce-f22e-4d98-b1fe-906f859df983,2020-02-02T20:00:00Z,75
d2c2bfff-a7f4-487b-9f3e-9eb175d27b0e,Jamal Murray,Got Game,dd7c595c-5a1b-4f43-8493-db0a2bbcc5aa,2020-09-13T17:00:00Z,1000
690b3e21-e036-4eb0-ae81-c449e67b8b3d,Donovan Mitchell,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2019-10-26T02:30:00Z,1433
3f2af8db-73ad-405f-8592-cfc309e6dee6,Terry Rozier,Lace 'Em Up,3a0ae6ce-f22e-4d98-b1fe-906f859df983,2020-03-09T23:30:00Z,75
af53a37f-62c6-4684-919a-852146e63aab,Marcus Smart,Base Set,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,2020-12-28T01:00:00Z,4000
8a95da78-2737-4805-b27c-45a8c84d730f,Eric Bledsoe,Base Set,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,2020-12-28T00:00:00Z,4000
247d68b1-e71e-4e0f-be5e-d70193bec510,Spencer Dinwiddie,Base Set,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,2020-12-28T00:00:00Z,4000
66bd7c42-7111-434c-abef-5f4d8dbfbc20,Svi Mykhailiuk,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-01-16T00:00:00Z,299
4854d0a2-fe1d-4b3a-90eb-d88ee8662f37,Malcolm Brogdon,Base Set,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,2020-12-24T00:00:00Z,4000
635d8526-b1d2-430a-9b92-937394aa59c8,Devonte' Graham,Got Game,dd7c595c-5a1b-4f43-8493-db0a2bbcc5aa,2019-12-28T00:00:00Z,1000
d68ee91c-9670-4a57-bb46-3bb4cd760a17,Isaiah Roby,Base Set,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,2020-12-30T01:00:00Z,4000
ac1d80de-8288-47d6-b34e-53fc494dd5f1,Jusuf Nurkić,So Fresh,5f85e04f-798f-434c-89d4-2b0a575bd652,2020-07-31T20:00:00Z,250
82fba3e8-eff4-402d-b45a-9c65ff8e1220,Landry Shamet,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-08-22T01:00:00Z,299
b683f311-6527-43e2-ad51-3aebb15688e7,Ivica Zubac,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-09-04T01:00:00Z,299
1607a057-2b78-41a8-9cee-78f3ea5e6bd8,James Harden,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2019-11-23T03:30:00Z,1012
34169e0a-8c2c-47f4-97c8-f63bbf727290,Enes Kanter,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2019-12-13T01:00:00Z,299
ede281a8-b5cf-4d17-bac0-16470f08f525,Jeff Teague,Metallic Gold LE,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,2020-02-06T01:00:00Z,299
aba29d61-6234-462a-a5c8-36c2a54e36a7,Jayson Tatum,Metallic Gold LE,33a4a3a3-a32c-4925-a4e8-7d24e56b105e,2020-12-30T00:00:00Z,499
ede281a8-b5cf-4d17-bac0-16470f08f525,Jeff Teague,Got Game,dd7c595c-5a1b-4f43-8493-db0a2bbcc5aa,2020-02-06T01:00:00Z,1000
cc4e1069-7eef-4bf4-aad2-1d26997baa20,Brandon Ingram,Metallic Gold LE,33a4a3a3-a32c-4925-a4e8-7d24e56b105e,2020-12-24T00:30:00Z,499
b683f311-6527-43e2-ad51-3aebb15688e7,Ivica Zubac,Got Game,dd7c595c-5a1b-4f43-8493-db0a2bbcc5aa,2020-09-04T01:00:00Z,1000
8dc7459a-285e-4be4-aa7f-3180504c2662,Marcus Smart,Got Game,dd7c595c-5a1b-4f43-8493-db0a2bbcc5aa,2020-01-19T00:00:00Z,1000
2e84ac4e-302a-43dc-a96b-ba615a77a5e9,Brook Lopez,Lace 'Em Up,3a0ae6ce-f22e-4d98-b1fe-906f859df983,2020-09-08T22:30:00Z,75
e8a2bd7c-07e1-4bbb-a4b6-ec9851433f0f,De'Aaron Fox,Lace 'Em Up,3a0ae6ce-f22e-4d98-b1fe-906f859df983,2019-11-03T23:00:00Z,36
271b34eb-8050-4925-9108-c6600ca4606d,Jordan Clarkson,Lace 'Em Up,3a0ae6ce-f22e-4d98-b1fe-906f859df983,2020-02-08T03:30:00Z,75
013dcdac-bc86-498e-aa3d-7719ac9bd6b6,Malcolm Brogdon,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2020-01-20T01:00:00Z,1430
3aa9de64-2ff4-4abc-82cd-03d0a449a0dc,Kristaps Porziņģis,Lace 'Em Up,3a0ae6ce-f22e-4d98-b1fe-906f859df983,2019-12-22T20:30:00Z,75
4c21a774-5e77-4f3a-b414-617f0cc42f74,Jonas Valančiūnas,Denied!,a156f083-e902-49d3-a113-bd61702c336a,2020-01-12T23:00:00Z,250
c4763b3a-b5d4-494c-bb2d-11ea892f8eaf,Serge Ibaka,Throwdowns,2dbc545a-25a5-4208-8e89-bbb6c3e3a364,2019-11-07T00:30:00Z,275
e2190c75-ecd0-44de-bb58-b3588c8701c9,Jonas Valančiūnas,Lace 'Em Up,3a0ae6ce-f22e-4d98-b1fe-906f859df983,2019-12-27T01:00:00Z,75
5d4b8bba-6b24-44b9-912e-8b88f1937751,Kemba Walker,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2019-12-12T00:00:00Z,1927
b6a01573-e04f-460c-81f6-d56c7dd01d30,Draymond Green,Lace 'Em Up,3a0ae6ce-f22e-4d98-b1fe-906f859df983,2020-01-17T03:30:00Z,75
ff3f472f-335e-41a1-9557-7c369793b9f0,Hassan Whiteside,Denied!,a156f083-e902-49d3-a113-bd61702c336a,2020-01-21T03:00:00Z,250
369bf6f3-4e96-453f-adfc-7e5ca03a3e77,Ricky Rubio,Base Set,7b797690-5b53-45a7-b972-bd2d5152654a,2020-03-01T02:00:00Z,3345
9de27cfc-02b4-4884-a758-69dcfa61b6c3,Josh Hart,Early Adopters,28eddc41-6a11-4ff8-8ec6-15041aa01e80,2020-02-24T01:30:00Z,1325
54d7dc37-cfe6-4a32-b358-07b39aa67918,Og Anunoby,So Fresh,5f85e04f-798f-434c-89d4-2b0a575bd652,2020-08-02T00:30:00Z,250
